,Unnamed: 0,algorithm,num_nodes,ratio_fraction,domain_size,sample_size,trial,time,equiv,precision,recall,f1,pure,structural
2445,2445,MIIC,15,1.7,3,1000,0,0.0144209861755371,False,1.0,0.6,0.7499999999999999,10,17
2446,2446,GHC,15,1.7,3,1000,0,0.1005630493164062,False,1.0,0.56,0.717948717948718,11,16
2447,2447,FCI,15,1.7,3,1000,0,0.0320417881011962,False,0.0,0.0,0.0,0,0
2448,2448,MIIC,15,1.7,3,1000,1,0.0133140087127685,False,1.0,0.64,0.7804878048780487,9,13
2449,2449,GHC,15,1.7,3,1000,1,0.101046085357666,False,1.0,0.6,0.7499999999999999,10,14
2450,2450,FCI,15,1.7,3,1000,1,0.0611331462860107,False,0.0,0.0,0.0,0,0
2451,2451,MIIC,15,1.7,3,1000,2,0.0156450271606445,False,1.0,0.72,0.8372093023255813,7,14
2452,2452,GHC,15,1.7,3,1000,2,0.1084802150726318,False,0.8421052631578947,0.64,0.7272727272727272,12,19
2453,2453,FCI,15,1.7,3,1000,2,0.1500821113586425,False,0.0,0.0,0.0,0,0
2454,2454,MIIC,15,1.7,3,1000,3,0.0179479122161865,False,1.0,0.76,0.8636363636363636,6,10
2455,2455,GHC,15,1.7,3,1000,3,0.1095290184020996,False,0.95,0.76,0.8444444444444444,7,7
2456,2456,FCI,15,1.7,3,1000,3,0.0492720603942871,False,0.0,0.0,0.0,0,0
2457,2457,MIIC,15,1.7,3,1000,4,0.0140001773834228,False,1.0,0.6521739130434783,0.7894736842105263,8,11
2458,2458,GHC,15,1.7,3,1000,4,0.1023621559143066,False,0.9411764705882352,0.6956521739130435,0.7999999999999999,8,14
2459,2459,FCI,15,1.7,3,1000,4,0.0263638496398925,False,0.0,0.0,0.0,0,0
2460,2460,MIIC,15,1.7,4,100,0,0.0072948932647705,False,0.8571428571428571,0.24,0.375,20,25
2461,2461,GHC,15,1.7,4,100,0,0.0906479358673095,False,0.8571428571428571,0.24,0.375,20,23
2462,2462,FCI,15,1.7,4,100,0,0.0067052841186523,False,0.0,0.0,0.0,0,0
2463,2463,MIIC,15,1.7,4,100,1,0.0052690505981445,False,0.8,0.16,0.2666666666666666,22,24
2464,2464,GHC,15,1.7,4,100,1,0.0793817043304443,False,1.0,0.12,0.2142857142857142,22,23
2465,2465,FCI,15,1.7,4,100,1,0.0056238174438476,False,0.0,0.0,0.0,0,0
2466,2466,MIIC,15,1.7,4,100,2,0.0071587562561035,False,1.0,0.32,0.4848484848484848,17,19
2467,2467,GHC,15,1.7,4,100,2,0.0856578350067138,False,0.8571428571428571,0.24,0.375,20,20
2468,2468,FCI,15,1.7,4,100,2,0.0062298774719238,False,0.0,0.0,0.0,0,0
2469,2469,MIIC,15,1.7,4,100,3,0.0048439502716064,False,1.0,0.16,0.2758620689655173,21,24
2470,2470,GHC,15,1.7,4,100,3,0.0766646862030029,False,1.0,0.08,0.1481481481481481,23,24
2471,2471,FCI,15,1.7,4,100,3,0.0070888996124267,False,0.0,0.0,0.0,0,0
2472,2472,MIIC,15,1.7,4,100,4,0.0075080394744873,False,0.9,0.391304347826087,0.5454545454545454,15,23
2473,2473,GHC,15,1.7,4,100,4,0.0900659561157226,False,0.8888888888888888,0.3478260869565217,0.5,16,21
2474,2474,FCI,15,1.7,4,100,4,0.0075068473815917,False,1.0,0.1304347826086956,0.2307692307692307,20,22
2475,2475,MIIC,15,1.7,4,250,0,0.0060968399047851,False,0.8333333333333334,0.2,0.3225806451612903,21,24
2476,2476,GHC,15,1.7,4,250,0,0.0793261528015136,False,0.8,0.16,0.2666666666666666,22,24
2477,2477,FCI,15,1.7,4,250,0,0.0094869136810302,False,0.0,0.0,0.0,0,0
2478,2478,MIIC,15,1.7,4,250,1,0.006786823272705,False,0.875,0.2916666666666667,0.4375,18,23
2479,2479,GHC,15,1.7,4,250,1,0.0845470428466796,False,0.875,0.2916666666666667,0.4375,18,23
2480,2480,FCI,15,1.7,4,250,1,0.009192943572998,False,0.0,0.0,0.0,0,0
2481,2481,MIIC,15,1.7,4,250,2,0.0072071552276611,False,0.8888888888888888,0.32,0.4705882352941176,18,26
2482,2482,GHC,15,1.7,4,250,2,0.0817680358886718,False,1.0,0.28,0.4375,18,23
2483,2483,FCI,15,1.7,4,250,2,0.0115048885345458,False,0.0,0.0,0.0,0,0
2484,2484,MIIC,15,1.7,4,250,3,0.0049288272857666,False,1.0,0.125,0.2222222222222222,21,23
2485,2485,GHC,15,1.7,4,250,3,0.0748019218444824,False,1.0,0.0833333333333333,0.1538461538461538,22,23
2486,2486,FCI,15,1.7,4,250,3,0.0081961154937744,False,0.0,0.0,0.0,0,0
2487,2487,MIIC,15,1.7,4,250,4,0.0072698593139648,False,1.0,0.36,0.5294117647058824,16,20
2488,2488,GHC,15,1.7,4,250,4,0.0871469974517822,False,1.0,0.28,0.4375,18,20
2489,2489,FCI,15,1.7,4,250,4,0.0084409713745117,False,0.0,0.0,0.0,0,0
2490,2490,MIIC,15,1.7,4,500,0,0.0111949443817138,False,1.0,0.52,0.6842105263157895,12,14
2491,2491,GHC,15,1.7,4,500,0,0.0915198326110839,False,1.0,0.44,0.6111111111111112,14,15
2492,2492,FCI,15,1.7,4,500,0,0.017615795135498,False,0.0,0.0,0.0,0,0
2493,2493,MIIC,15,1.7,4,500,1,0.0096070766448974,False,1.0,0.52,0.6842105263157895,12,13
2494,2494,GHC,15,1.7,4,500,1,0.0999531745910644,False,0.7857142857142857,0.44,0.5641025641025641,17,23
2495,2495,FCI,15,1.7,4,500,1,0.0248739719390869,False,0.0,0.0,0.0,0,0
2496,2496,MIIC,15,1.7,4,500,2,0.0073227882385253,False,1.0,0.3333333333333333,0.5,16,18
2497,2497,GHC,15,1.7,4,500,2,0.0931980609893798,False,0.9,0.375,0.5294117647058825,16,18
2498,2498,FCI,15,1.7,4,500,2,0.0133502483367919,False,0.0,0.0,0.0,0,0
2499,2499,MIIC,15,1.7,4,500,3,0.0083980560302734,False,1.0,0.4166666666666667,0.5882352941176471,14,14
2500,2500,GHC,15,1.7,4,500,3,0.0895400047302246,False,1.0,0.3333333333333333,0.5,16,17
2501,2501,FCI,15,1.7,4,500,3,0.0116667747497558,False,0.0,0.0,0.0,0,0
2502,2502,MIIC,15,1.7,4,500,4,0.0079917907714843,False,1.0,0.36,0.5294117647058824,16,17
2503,2503,GHC,15,1.7,4,500,4,0.086076021194458,False,1.0,0.36,0.5294117647058824,16,16
2504,2504,FCI,15,1.7,4,500,4,0.0126600265502929,False,0.0,0.0,0.0,0,0
2505,2505,MIIC,15,1.7,4,1000,0,0.0145812034606933,False,1.0,0.6666666666666666,0.8,8,9
2506,2506,GHC,15,1.7,4,1000,0,0.1059110164642334,False,0.8947368421052632,0.7083333333333334,0.7906976744186046,9,15
2507,2507,FCI,15,1.7,4,1000,0,0.0531740188598632,False,0.0,0.0,0.0,0,0
2508,2508,MIIC,15,1.7,4,1000,1,0.0128979682922363,False,1.0,0.68,0.8095238095238095,8,9
2509,2509,GHC,15,1.7,4,1000,1,0.1053378582000732,False,0.9,0.72,0.7999999999999999,9,13
2510,2510,FCI,15,1.7,4,1000,1,0.0390748977661132,False,0.0,0.0,0.0,0,0
2511,2511,MIIC,15,1.7,4,1000,2,0.009256362915039,False,1.0,0.44,0.6111111111111112,14,19
2512,2512,GHC,15,1.7,4,1000,2,0.0925779342651367,False,0.8461538461538461,0.44,0.5789473684210525,16,25
2513,2513,FCI,15,1.7,4,1000,2,0.0339822769165039,False,0.0,0.0,0.0,0,0
2514,2514,MIIC,15,1.7,4,1000,3,0.0124318599700927,False,1.0,0.52,0.6842105263157895,12,15
2515,2515,GHC,15,1.7,4,1000,3,0.092850923538208,False,0.9166666666666666,0.44,0.5945945945945945,15,20
2516,2516,FCI,15,1.7,4,1000,3,0.0268406867980957,False,0.0,0.0,0.0,0,0
2517,2517,MIIC,15,1.7,4,1000,4,0.0133337974548339,False,0.9285714285714286,0.52,0.6666666666666666,13,19
2518,2518,GHC,15,1.7,4,1000,4,0.0932960510253906,False,1.0,0.52,0.6842105263157895,12,16
2519,2519,FCI,15,1.7,4,1000,4,0.0234558582305908,False,0.0,0.0,0.0,0,0
2520,2520,MIIC,15,1.9,2,100,0,0.0088019371032714,False,0.5833333333333334,0.25,0.35,26,31
2521,2521,GHC,15,1.9,2,100,0,0.08636474609375,False,0.6666666666666666,0.2142857142857142,0.3243243243243243,25,30
2522,2522,FCI,15,1.9,2,100,0,0.0058760643005371,False,1.0,0.2142857142857142,0.3529411764705882,22,26
2523,2523,MIIC,15,1.9,2,100,1,0.0075259208679199,False,0.7,0.2592592592592592,0.3783783783783783,23,27
2524,2524,GHC,15,1.9,2,100,1,0.085604190826416,False,0.7777777777777778,0.2592592592592592,0.3888888888888889,22,26
2525,2525,FCI,15,1.9,2,100,1,0.007908821105957,False,0.0,0.0,0.0,0,0
2526,2526,MIIC,15,1.9,2,100,2,0.0099759101867675,False,0.625,0.3571428571428571,0.4545454545454545,24,29
2527,2527,GHC,15,1.9,2,100,2,0.0990469455718994,False,0.5882352941176471,0.3571428571428571,0.4444444444444445,25,32
2528,2528,FCI,15,1.9,2,100,2,0.0086550712585449,False,0.0,0.0,0.0,0,0
2529,2529,MIIC,15,1.9,2,100,3,0.007814884185791,False,0.7,0.25,0.3684210526315789,24,27
2530,2530,GHC,15,1.9,2,100,3,0.0889482498168945,False,0.625,0.1785714285714285,0.2777777777777778,26,30
2531,2531,FCI,15,1.9,2,100,3,0.007922887802124,False,0.0,0.0,0.0,0,0
2532,2532,MIIC,15,1.9,2,100,4,0.006711721420288,False,0.6666666666666666,0.2142857142857142,0.3243243243243243,25,30
2533,2533,GHC,15,1.9,2,100,4,0.0841920375823974,False,0.8571428571428571,0.2142857142857142,0.3428571428571428,23,28
2534,2534,FCI,15,1.9,2,100,4,0.0055489540100097,False,0.75,0.1071428571428571,0.1875,26,28
2535,2535,MIIC,15,1.9,2,250,0,0.0091509819030761,False,0.7692307692307693,0.3703703703703703,0.5,20,25
2536,2536,GHC,15,1.9,2,250,0,0.0930931568145752,False,0.9166666666666666,0.4074074074074074,0.5641025641025641,17,24
2537,2537,FCI,15,1.9,2,250,0,0.0103518962860107,False,0.0,0.0,0.0,0,0
2538,2538,MIIC,15,1.9,2,250,1,0.0076308250427246,False,1.0,0.3928571428571428,0.5641025641025641,17,26
2539,2539,GHC,15,1.9,2,250,1,0.0913739204406738,False,1.0,0.4285714285714285,0.6,16,20
2540,2540,FCI,15,1.9,2,250,1,0.0463972091674804,False,0.0,0.0,0.0,0,0
2541,2541,MIIC,15,1.9,2,250,2,0.0070762634277343,False,1.0,0.2857142857142857,0.4444444444444445,20,26
2542,2542,GHC,15,1.9,2,250,2,0.0939030647277832,False,1.0,0.25,0.4,21,26
2543,2543,FCI,15,1.9,2,250,2,0.0076000690460205,False,0.0,0.0,0.0,0,0
2544,2544,MIIC,15,1.9,2,250,3,0.0103628635406494,False,0.9166666666666666,0.3928571428571428,0.55,18,23
2545,2545,GHC,15,1.9,2,250,3,0.0958180427551269,False,0.875,0.5,0.6363636363636364,16,20
2546,2546,FCI,15,1.9,2,250,3,0.0122601985931396,False,0.0,0.0,0.0,0,0
2547,2547,MIIC,15,1.9,2,250,4,0.008610725402832,False,0.8461538461538461,0.3928571428571428,0.5365853658536585,19,25
2548,2548,GHC,15,1.9,2,250,4,0.0944886207580566,False,0.75,0.3214285714285714,0.45,22,28
2549,2549,FCI,15,1.9,2,250,4,0.0082788467407226,False,0.0,0.0,0.0,0,0
2550,2550,MIIC,15,1.9,2,500,0,0.0157208442687988,False,0.9411764705882352,0.5714285714285714,0.7111111111111111,13,18
2551,2551,GHC,15,1.9,2,500,0,0.1015269756317138,False,0.9,0.6428571428571429,0.75,12,16
2552,2552,FCI,15,1.9,2,500,0,0.0391168594360351,False,0.0,0.0,0.0,0,0
2553,2553,MIIC,15,1.9,2,500,1,0.0158760547637939,False,0.9473684210526316,0.6428571428571429,0.7659574468085106,11,20
2554,2554,GHC,15,1.9,2,500,1,0.1079280376434326,False,0.9090909090909092,0.7142857142857143,0.8,10,17
2555,2555,FCI,15,1.9,2,500,1,0.046342134475708,False,0.0,0.0,0.0,0,0
2556,2556,MIIC,15,1.9,2,500,2,0.0147910118103027,False,1.0,0.6071428571428571,0.7555555555555554,11,15
2557,2557,GHC,15,1.9,2,500,2,0.1054489612579345,False,0.9,0.6428571428571429,0.75,12,22
2558,2558,FCI,15,1.9,2,500,2,0.1027848720550537,False,0.0,0.0,0.0,0,0
2559,2559,MIIC,15,1.9,2,500,3,0.0146481990814208,False,0.9473684210526316,0.6428571428571429,0.7659574468085106,11,16
2560,2560,GHC,15,1.9,2,500,3,0.1095240116119384,False,0.9545454545454546,0.75,0.84,8,13
2561,2561,FCI,15,1.9,2,500,3,0.1695349216461181,False,0.0,0.0,0.0,0,0
2562,2562,MIIC,15,1.9,2,500,4,0.0137639045715332,False,0.9411764705882352,0.5925925925925926,0.7272727272727272,12,17
2563,2563,GHC,15,1.9,2,500,4,0.1029717922210693,False,0.8421052631578947,0.5925925925925926,0.6956521739130435,14,20
2564,2564,FCI,15,1.9,2,500,4,0.0849690437316894,False,0.0,0.0,0.0,0,0
2565,2565,MIIC,15,1.9,2,1000,0,0.0154008865356445,False,0.9444444444444444,0.68,0.7906976744186047,9,13
2566,2566,GHC,15,1.9,2,1000,0,0.1164748668670654,False,0.75,0.72,0.7346938775510204,13,21
2567,2567,FCI,15,1.9,2,1000,0,0.1036880016326904,False,0.0,0.0,0.0,0,0
2568,2568,MIIC,15,1.9,2,1000,1,0.0198819637298584,False,0.95,0.7037037037037037,0.8085106382978724,9,13
2569,2569,GHC,15,1.9,2,1000,1,0.1204712390899658,False,0.8571428571428571,0.8888888888888888,0.8727272727272727,7,14
2570,2570,FCI,15,1.9,2,1000,1,0.3435678482055664,False,0.0,0.0,0.0,0,0
2571,2571,MIIC,15,1.9,2,1000,2,0.0188729763031005,False,0.9411764705882352,0.5714285714285714,0.7111111111111111,13,18
2572,2572,GHC,15,1.9,2,1000,2,0.1063179969787597,False,0.8181818181818182,0.6428571428571429,0.7200000000000001,14,28
2573,2573,FCI,15,1.9,2,1000,2,0.0685791969299316,False,0.0,0.0,0.0,0,0
2574,2574,MIIC,15,1.9,2,1000,3,0.021461009979248,False,0.8695652173913043,0.7142857142857143,0.7843137254901961,11,15
2575,2575,GHC,15,1.9,2,1000,3,0.1083829402923584,False,0.7916666666666666,0.6785714285714286,0.7307692307692307,14,26
2576,2576,FCI,15,1.9,2,1000,3,0.4590959548950195,False,0.0,0.0,0.0,0,0
2577,2577,MIIC,15,1.9,2,1000,4,0.0168089866638183,False,1.0,0.5925925925925926,0.7441860465116279,11,21
2578,2578,GHC,15,1.9,2,1000,4,0.1043539047241211,False,0.85,0.6296296296296297,0.723404255319149,13,24
2579,2579,FCI,15,1.9,2,1000,4,0.1473779678344726,False,0.0,0.0,0.0,0,0
2580,2580,MIIC,15,1.9,3,100,0,0.0059010982513427,False,0.75,0.2222222222222222,0.3428571428571428,23,27
2581,2581,GHC,15,1.9,3,100,0,0.0792348384857177,False,0.5,0.074074074074074,0.1290322580645161,27,28
2582,2582,FCI,15,1.9,3,100,0,0.0064249038696289,False,0.0,0.0,0.0,0,0
2583,2583,MIIC,15,1.9,3,100,1,0.0046541690826416,False,0.6666666666666666,0.0769230769230769,0.1379310344827586,25,27
2584,2584,GHC,15,1.9,3,100,1,0.0816690921783447,False,0.6666666666666666,0.0769230769230769,0.1379310344827586,25,27
2585,2585,FCI,15,1.9,3,100,1,0.0057830810546875,False,0.0,0.0,0.0,0,0
2586,2586,MIIC,15,1.9,3,100,2,0.0069429874420166,False,0.7142857142857143,0.1785714285714285,0.2857142857142857,25,27
2587,2587,GHC,15,1.9,3,100,2,0.0803570747375488,False,1.0,0.1785714285714285,0.303030303030303,23,25
2588,2588,FCI,15,1.9,3,100,2,0.0069258213043212,False,0.0,0.0,0.0,0,0
2589,2589,MIIC,15,1.9,3,100,3,0.0066943168640136,False,0.8888888888888888,0.3076923076923077,0.4571428571428572,19,25
2590,2590,GHC,15,1.9,3,100,3,0.086987018585205,False,0.875,0.2692307692307692,0.411764705882353,20,25
2591,2591,FCI,15,1.9,3,100,3,0.0066490173339843,False,0.0,0.0,0.0,0,0
2592,2592,MIIC,15,1.9,3,100,4,0.0051100254058837,False,0.8,0.1428571428571428,0.2424242424242424,25,29
2593,2593,GHC,15,1.9,3,100,4,0.0821571350097656,False,0.6,0.1071428571428571,0.1818181818181818,27,30
2594,2594,FCI,15,1.9,3,100,4,0.0054988861083984,False,0.0,0.0,0.0,0,0
2595,2595,MIIC,15,1.9,3,250,0,0.0072460174560546,False,1.0,0.2857142857142857,0.4444444444444445,20,23
2596,2596,GHC,15,1.9,3,250,0,0.0854940414428711,False,1.0,0.2857142857142857,0.4444444444444445,20,23
2597,2597,FCI,15,1.9,3,250,0,0.0081219673156738,False,0.0,0.0,0.0,0,0
2598,2598,MIIC,15,1.9,3,250,1,0.0067319869995117,False,1.0,0.2142857142857142,0.3529411764705882,22,26
2599,2599,GHC,15,1.9,3,250,1,0.084125280380249,False,0.8333333333333334,0.1785714285714285,0.2941176470588235,24,27
2600,2600,FCI,15,1.9,3,250,1,0.0135281085968017,False,0.0,0.0,0.0,0,0
2601,2601,MIIC,15,1.9,3,250,2,0.0065598487854003,False,1.0,0.2857142857142857,0.4444444444444445,20,26
2602,2602,GHC,15,1.9,3,250,2,0.0821998119354248,False,0.8571428571428571,0.2142857142857142,0.3428571428571428,23,28
2603,2603,FCI,15,1.9,3,250,2,0.0085408687591552,False,0.0,0.0,0.0,0,0
2604,2604,MIIC,15,1.9,3,250,3,0.0075268745422363,False,1.0,0.3214285714285714,0.4864864864864865,19,28
2605,2605,GHC,15,1.9,3,250,3,0.0897450447082519,False,1.0,0.3928571428571428,0.5641025641025641,17,22
2606,2606,FCI,15,1.9,3,250,3,0.0117390155792236,False,0.0,0.0,0.0,0,0
2607,2607,MIIC,15,1.9,3,250,4,0.0074448585510253,False,1.0,0.3703703703703703,0.5405405405405406,17,22
2608,2608,GHC,15,1.9,3,250,4,0.0961089134216308,False,0.9166666666666666,0.4074074074074074,0.5641025641025641,17,20
2609,2609,FCI,15,1.9,3,250,4,0.0114059448242187,False,0.0,0.0,0.0,0,0
2610,2610,MIIC,15,1.9,3,500,0,0.0100300312042236,False,1.0,0.5,0.6666666666666666,14,26
2611,2611,GHC,15,1.9,3,500,0,0.0895221233367919,False,0.9090909090909092,0.3571428571428571,0.5128205128205129,19,27
2612,2612,FCI,15,1.9,3,500,0,0.0148060321807861,False,0.0,0.0,0.0,0,0
2613,2613,MIIC,15,1.9,3,500,1,0.0084619522094726,False,1.0,0.44,0.6111111111111112,14,18
2614,2614,GHC,15,1.9,3,500,1,0.0930721759796142,False,0.9166666666666666,0.44,0.5945945945945945,15,22
2615,2615,FCI,15,1.9,3,500,1,0.0154690742492675,False,0.0,0.0,0.0,0,0
2616,2616,MIIC,15,1.9,3,500,2,0.0107719898223876,False,0.9285714285714286,0.4814814814814814,0.6341463414634146,15,18
2617,2617,GHC,15,1.9,3,500,2,0.0962450504302978,False,0.9285714285714286,0.4814814814814814,0.6341463414634146,15,17
2618,2618,FCI,15,1.9,3,500,2,0.0250298976898193,False,0.0,0.0,0.0,0,0
2619,2619,MIIC,15,1.9,3,500,3,0.0095751285552978,False,0.9166666666666666,0.3928571428571428,0.55,18,24
2620,2620,GHC,15,1.9,3,500,3,0.0966761112213134,False,0.9230769230769232,0.4285714285714285,0.5853658536585366,17,26
2621,2621,FCI,15,1.9,3,500,3,0.0196049213409423,False,0.0,0.0,0.0,0,0
2622,2622,MIIC,15,1.9,3,500,4,0.0117440223693847,False,1.0,0.4642857142857143,0.6341463414634146,15,17
2623,2623,GHC,15,1.9,3,500,4,0.0981578826904296,False,0.8666666666666667,0.4642857142857143,0.6046511627906976,17,22
2624,2624,FCI,15,1.9,3,500,4,0.0324656963348388,False,0.0,0.0,0.0,0,0
2625,2625,MIIC,15,1.9,3,1000,0,0.0116338729858398,False,1.0,0.4814814814814814,0.65,14,21
2626,2626,GHC,15,1.9,3,1000,0,0.0964658260345459,False,1.0,0.4814814814814814,0.65,14,20
2627,2627,FCI,15,1.9,3,1000,0,0.0177242755889892,False,0.0,0.0,0.0,0,0
2628,2628,MIIC,15,1.9,3,1000,1,0.0160558223724365,False,1.0,0.75,0.8571428571428571,7,17
2629,2629,GHC,15,1.9,3,1000,1,0.0965309143066406,False,0.8823529411764706,0.5357142857142857,0.6666666666666667,15,24
2630,2630,FCI,15,1.9,3,1000,1,0.0857870578765869,False,0.0,0.0,0.0,0,0
2631,2631,MIIC,15,1.9,3,1000,2,0.0141279697418212,False,0.9333333333333332,0.5185185185185185,0.6666666666666667,14,17
2632,2632,GHC,15,1.9,3,1000,2,0.1007149219512939,False,1.0,0.6296296296296297,0.7727272727272727,10,15
2633,2633,FCI,15,1.9,3,1000,2,0.0676829814910888,False,0.0,0.0,0.0,0,0
2634,2634,MIIC,15,1.9,3,1000,3,0.0176050662994384,False,1.0,0.7142857142857143,0.8333333333333333,8,14
2635,2635,GHC,15,1.9,3,1000,3,0.1091172695159912,False,0.9545454545454546,0.75,0.84,8,13
2636,2636,FCI,15,1.9,3,1000,3,0.1120579242706298,False,0.0,0.0,0.0,0,0
2637,2637,MIIC,15,1.9,3,1000,4,0.0086991786956787,False,1.0,0.2857142857142857,0.4444444444444445,20,26
2638,2638,GHC,15,1.9,3,1000,4,0.0836472511291503,False,1.0,0.25,0.4,21,23
2639,2639,FCI,15,1.9,3,1000,4,0.0314199924468994,False,0.0,0.0,0.0,0,0
2640,2640,MIIC,15,1.9,4,100,0,0.0050179958343505,False,1.0,0.1428571428571428,0.25,24,27
2641,2641,GHC,15,1.9,4,100,0,0.0790762901306152,False,0.75,0.1071428571428571,0.1875,26,28
2642,2642,FCI,15,1.9,4,100,0,0.0057818889617919,False,1.0,0.1428571428571428,0.25,24,27
2643,2643,MIIC,15,1.9,4,100,1,0.0066168308258056,False,0.875,0.2692307692307692,0.411764705882353,20,22
2644,2644,GHC,15,1.9,4,100,1,0.0933408737182617,False,0.7777777777777778,0.2692307692307692,0.3999999999999999,21,27
2645,2645,FCI,15,1.9,4,100,1,0.0077021121978759,False,0.0,0.0,0.0,0,0
2646,2646,MIIC,15,1.9,4,100,2,0.0058717727661132,False,0.8333333333333334,0.1785714285714285,0.2941176470588235,24,27
2647,2647,GHC,15,1.9,4,100,2,0.0760130882263183,False,1.0,0.0714285714285714,0.1333333333333333,26,27
2648,2648,FCI,15,1.9,4,100,2,0.0081720352172851,False,0.0,0.0,0.0,0,0
2649,2649,MIIC,15,1.9,4,100,3,0.0049550533294677,False,0.75,0.1071428571428571,0.1875,26,29
2650,2650,GHC,15,1.9,4,100,3,0.0769779682159423,False,1.0,0.0714285714285714,0.1333333333333333,26,28
2651,2651,FCI,15,1.9,4,100,3,0.0071628093719482,False,0.0,0.0,0.0,0,0
2652,2652,MIIC,15,1.9,4,100,4,0.0049619674682617,False,0.75,0.1071428571428571,0.1875,26,28
2653,2653,GHC,15,1.9,4,100,4,0.078082799911499,False,1.0,0.1071428571428571,0.1935483870967741,25,27
2654,2654,FCI,15,1.9,4,100,4,0.0059232711791992,False,0.0,0.0,0.0,0,0
2655,2655,MIIC,15,1.9,4,250,0,0.0059750080108642,False,1.0,0.2142857142857142,0.3529411764705882,22,25
2656,2656,GHC,15,1.9,4,250,0,0.0824270248413086,False,1.0,0.25,0.4,21,23
2657,2657,FCI,15,1.9,4,250,0,0.007725715637207,False,0.0,0.0,0.0,0,0
2658,2658,MIIC,15,1.9,4,250,1,0.0064020156860351,False,1.0,0.25,0.4,21,27
2659,2659,GHC,15,1.9,4,250,1,0.0892510414123535,False,0.8571428571428571,0.2142857142857142,0.3428571428571428,23,29
2660,2660,FCI,15,1.9,4,250,1,0.0106029510498046,False,0.0,0.0,0.0,0,0
2661,2661,MIIC,15,1.9,4,250,2,0.0071580410003662,False,0.875,0.2692307692307692,0.411764705882353,20,22
2662,2662,GHC,15,1.9,4,250,2,0.0810117721557617,False,1.0,0.1923076923076923,0.3225806451612903,21,22
2663,2663,FCI,15,1.9,4,250,2,0.0075299739837646,False,0.0,0.0,0.0,0,0
2664,2664,MIIC,15,1.9,4,250,3,0.0075328350067138,False,0.8888888888888888,0.2857142857142857,0.4324324324324324,21,24
2665,2665,GHC,15,1.9,4,250,3,0.0865440368652343,False,0.875,0.25,0.3888888888888889,22,27
2666,2666,FCI,15,1.9,4,250,3,0.010556936264038,False,0.0,0.0,0.0,0,0
2667,2667,MIIC,15,1.9,4,250,4,0.0077879428863525,False,0.8888888888888888,0.2857142857142857,0.4324324324324324,21,25
2668,2668,GHC,15,1.9,4,250,4,0.0882532596588134,False,0.7777777777777778,0.25,0.3783783783783784,23,29
2669,2669,FCI,15,1.9,4,250,4,0.0113630294799804,False,0.0,0.0,0.0,0,0
2670,2670,MIIC,15,1.9,4,500,0,0.0069289207458496,False,1.0,0.2592592592592592,0.4117647058823529,20,21
2671,2671,GHC,15,1.9,4,500,0,0.0848798751831054,False,1.0,0.2592592592592592,0.4117647058823529,20,21
2672,2672,FCI,15,1.9,4,500,0,0.0127651691436767,False,0.0,0.0,0.0,0,0
2673,2673,MIIC,15,1.9,4,500,1,0.0085980892181396,False,1.0,0.3846153846153846,0.5555555555555556,16,21
2674,2674,GHC,15,1.9,4,500,1,0.0850541591644287,False,1.0,0.2692307692307692,0.4242424242424242,19,23
2675,2675,FCI,15,1.9,4,500,1,0.0161137580871582,False,0.0,0.0,0.0,0,0
2676,2676,MIIC,15,1.9,4,500,2,0.0082917213439941,False,1.0,0.3571428571428571,0.5263157894736842,18,22
2677,2677,GHC,15,1.9,4,500,2,0.0836019515991211,False,1.0,0.25,0.4,21,25
2678,2678,FCI,15,1.9,4,500,2,0.0122301578521728,False,0.0,0.0,0.0,0,0
2679,2679,MIIC,15,1.9,4,500,3,0.0097880363464355,False,1.0,0.4642857142857143,0.6341463414634146,15,23
2680,2680,GHC,15,1.9,4,500,3,0.0921108722686767,False,1.0,0.4642857142857143,0.6341463414634146,15,22
2681,2681,FCI,15,1.9,4,500,3,0.0131111145019531,False,0.0,0.0,0.0,0,0
2682,2682,MIIC,15,1.9,4,500,4,0.0071990489959716,False,1.0,0.2857142857142857,0.4444444444444445,20,22
2683,2683,GHC,15,1.9,4,500,4,0.0815093517303466,False,1.0,0.2142857142857142,0.3529411764705882,22,22
2684,2684,FCI,15,1.9,4,500,4,0.0103390216827392,False,0.0,0.0,0.0,0,0
2685,2685,MIIC,15,1.9,4,1000,0,0.0168080329895019,False,0.9473684210526316,0.6428571428571429,0.7659574468085106,11,20
2686,2686,GHC,15,1.9,4,1000,0,0.1058330535888671,False,1.0,0.7142857142857143,0.8333333333333333,8,16
2687,2687,FCI,15,1.9,4,1000,0,0.0712850093841552,False,0.0,0.0,0.0,0,0
2688,2688,MIIC,15,1.9,4,1000,1,0.0144293308258056,False,1.0,0.5,0.6666666666666666,14,15
2689,2689,GHC,15,1.9,4,1000,1,0.0986521244049072,False,0.8666666666666667,0.4642857142857143,0.6046511627906976,17,22
2690,2690,FCI,15,1.9,4,1000,1,0.0265400409698486,False,0.0,0.0,0.0,0,0
2691,2691,MIIC,15,1.9,4,1000,2,0.0123960971832275,False,1.0,0.5714285714285714,0.7272727272727273,12,16
2692,2692,GHC,15,1.9,4,1000,2,0.0972471237182617,False,0.8823529411764706,0.5357142857142857,0.6666666666666667,15,24
2693,2693,FCI,15,1.9,4,1000,2,0.0508458614349365,False,0.0,0.0,0.0,0,0
