,algorithm,num_nodes,ratio_fraction,domain_size,sample_size,trial,time,equiv,precision,recall,f1,pure,structural
274,GHC,5,1.3,3,500,1,0.009882688522338867,False,1.0,0.8,0.888888888888889,1,1
275,FCI,5,1.3,3,500,1,0.0034160614013671875,False,-1.0,-1.0,-1.0,-1,-1
276,MIIC,5,1.3,3,500,2,0.0017290115356445312,False,1.0,0.8,0.888888888888889,1,2
277,GHC,5,1.3,3,500,2,0.009489297866821289,False,1.0,0.6,0.7499999999999999,2,3
278,FCI,5,1.3,3,500,2,0.0020928382873535156,False,-1.0,-1.0,-1.0,-1,-1
279,MIIC,5,1.3,3,500,3,0.0017383098602294922,False,1.0,0.8,0.888888888888889,1,3
280,GHC,5,1.3,3,500,3,0.010123014450073242,False,0.75,0.6,0.6666666666666665,3,6
281,FCI,5,1.3,3,500,3,0.0018792152404785156,False,-1.0,-1.0,-1.0,-1,-1
282,MIIC,5,1.3,3,500,4,0.0015192031860351562,False,1.0,0.4,0.5714285714285715,3,5
283,GHC,5,1.3,3,500,4,0.009335041046142578,False,1.0,0.4,0.5714285714285715,3,5
284,FCI,5,1.3,3,500,4,0.0010819435119628906,False,-1.0,-1.0,-1.0,-1,-1
285,MIIC,5,1.3,3,1000,0,0.001798868179321289,False,1.0,0.75,0.8571428571428571,1,1
286,GHC,5,1.3,3,1000,0,0.010659217834472656,False,1.0,1.0,1.0,0,0
287,FCI,5,1.3,3,1000,0,0.0026578903198242188,False,-1.0,-1.0,-1.0,-1,-1
288,MIIC,5,1.3,3,1000,1,0.0017671585083007812,False,1.0,0.6,0.7499999999999999,2,2
289,GHC,5,1.3,3,1000,1,0.009922981262207031,False,1.0,0.6,0.7499999999999999,2,2
290,FCI,5,1.3,3,1000,1,0.0022661685943603516,False,-1.0,-1.0,-1.0,-1,-1
291,MIIC,5,1.3,3,1000,2,0.0016989707946777344,False,1.0,0.6,0.7499999999999999,2,4
292,GHC,5,1.3,3,1000,2,0.010220050811767578,False,0.75,0.6,0.6666666666666665,3,5
293,FCI,5,1.3,3,1000,2,0.002162933349609375,False,-1.0,-1.0,-1.0,-1,-1
294,MIIC,5,1.3,3,1000,3,0.002061128616333008,False,1.0,1.0,1.0,0,0
295,GHC,5,1.3,3,1000,3,0.010505914688110352,False,1.0,1.0,1.0,0,0
296,FCI,5,1.3,3,1000,3,0.0035140514373779297,False,-1.0,-1.0,-1.0,-1,-1
297,MIIC,5,1.3,3,1000,4,0.0019497871398925781,False,1.0,0.8333333333333334,0.9090909090909091,1,6
298,GHC,5,1.3,3,1000,4,0.010277986526489258,False,1.0,0.8333333333333334,0.9090909090909091,1,6
299,FCI,5,1.3,3,1000,4,0.006335020065307617,False,-1.0,-1.0,-1.0,-1,-1
300,MIIC,5,1.3,4,100,0,0.0012290477752685547,False,1.0,0.16666666666666666,0.2857142857142857,5,5
301,GHC,5,1.3,4,100,0,0.008958101272583008,False,0.0,0.0,0.0,6,6
302,FCI,5,1.3,4,100,0,0.0008690357208251953,False,1.0,0.3333333333333333,0.5,4,4
303,MIIC,5,1.3,4,100,1,0.0014679431915283203,False,1.0,0.16666666666666666,0.2857142857142857,5,6
304,GHC,5,1.3,4,100,1,0.009244918823242188,False,1.0,0.16666666666666666,0.2857142857142857,5,6
305,FCI,5,1.3,4,100,1,0.0015749931335449219,False,-1.0,-1.0,-1.0,-1,-1
306,MIIC,5,1.3,4,100,2,0.0013458728790283203,False,0.0,0.0,0.0,5,5
307,GHC,5,1.3,4,100,2,0.009009838104248047,False,0.0,0.0,0.0,5,5
308,FCI,5,1.3,4,100,2,0.0005459785461425781,False,0.0,0.0,0.0,5,5
309,MIIC,5,1.3,4,100,3,0.0014562606811523438,False,0.0,0.0,0.0,5,5
310,GHC,5,1.3,4,100,3,0.009405136108398438,False,0.0,0.0,0.0,5,5
311,FCI,5,1.3,4,100,3,0.0007717609405517578,False,1.0,0.4,0.5714285714285715,3,4
312,MIIC,5,1.3,4,100,4,0.0014078617095947266,False,1.0,0.4,0.5714285714285715,3,3
313,GHC,5,1.3,4,100,4,0.01023101806640625,False,1.0,0.4,0.5714285714285715,3,3
314,FCI,5,1.3,4,100,4,0.0008952617645263672,False,1.0,0.4,0.5714285714285715,3,3
315,MIIC,5,1.3,4,250,0,0.0014410018920898438,False,1.0,0.5,0.6666666666666666,3,4
316,GHC,5,1.3,4,250,0,0.009592056274414062,False,1.0,0.5,0.6666666666666666,3,4
317,FCI,5,1.3,4,250,0,0.0013549327850341797,False,-1.0,-1.0,-1.0,-1,-1
318,MIIC,5,1.3,4,250,1,0.0013391971588134766,False,1.0,0.4,0.5714285714285715,3,5
319,GHC,5,1.3,4,250,1,0.008897066116333008,False,1.0,0.4,0.5714285714285715,3,3
320,FCI,5,1.3,4,250,1,0.002012968063354492,False,-1.0,-1.0,-1.0,-1,-1
321,MIIC,5,1.3,4,250,2,0.0019550323486328125,False,1.0,0.8333333333333334,0.9090909090909091,1,1
322,GHC,5,1.3,4,250,2,0.010371923446655273,False,1.0,0.8333333333333334,0.9090909090909091,1,1
323,FCI,5,1.3,4,250,2,0.004672050476074219,False,-1.0,-1.0,-1.0,-1,-1
324,MIIC,5,1.3,4,250,3,0.0015921592712402344,False,1.0,0.8,0.888888888888889,1,1
325,GHC,5,1.3,4,250,3,0.008787155151367188,False,1.0,0.4,0.5714285714285715,3,3
326,FCI,5,1.3,4,250,3,0.0017850399017333984,False,-1.0,-1.0,-1.0,-1,-1
327,MIIC,5,1.3,4,250,4,0.001438140869140625,False,1.0,0.4,0.5714285714285715,3,4
328,GHC,5,1.3,4,250,4,0.009849786758422852,False,1.0,0.4,0.5714285714285715,3,4
329,FCI,5,1.3,4,250,4,0.0011782646179199219,False,-1.0,-1.0,-1.0,-1,-1
330,MIIC,5,1.3,4,500,0,0.001542806625366211,False,1.0,0.6,0.7499999999999999,2,2
331,GHC,5,1.3,4,500,0,0.00978994369506836,False,0.75,0.6,0.6666666666666665,3,6
332,FCI,5,1.3,4,500,0,0.003815889358520508,False,-1.0,-1.0,-1.0,-1,-1
333,MIIC,5,1.3,4,500,1,0.0019309520721435547,False,1.0,1.0,1.0,0,0
334,GHC,5,1.3,4,500,1,0.009479045867919922,False,1.0,0.6,0.7499999999999999,2,2
335,FCI,5,1.3,4,500,1,0.003082275390625,False,-1.0,-1.0,-1.0,-1,-1
336,MIIC,5,1.3,4,500,2,0.0015759468078613281,False,1.0,0.3333333333333333,0.5,4,4
337,GHC,5,1.3,4,500,2,0.008976936340332031,False,1.0,0.3333333333333333,0.5,4,4
338,FCI,5,1.3,4,500,2,0.0027132034301757812,False,1.0,0.5,0.6666666666666666,3,4
339,MIIC,5,1.3,4,500,3,0.0016582012176513672,False,1.0,0.6666666666666666,0.8,2,3
340,GHC,5,1.3,4,500,3,0.009431123733520508,False,1.0,0.5,0.6666666666666666,3,4
341,FCI,5,1.3,4,500,3,0.0015711784362792969,False,1.0,0.3333333333333333,0.5,4,5
342,MIIC,5,1.3,4,500,4,0.0019681453704833984,False,1.0,1.0,1.0,0,0
343,GHC,5,1.3,4,500,4,0.010482072830200195,False,0.8,1.0,0.888888888888889,1,1
344,FCI,5,1.3,4,500,4,0.0015790462493896484,False,-1.0,-1.0,-1.0,-1,-1
345,MIIC,5,1.3,4,1000,0,0.0021376609802246094,False,1.0,0.8333333333333334,0.9090909090909091,1,1
346,GHC,5,1.3,4,1000,0,0.010294675827026367,False,1.0,0.6666666666666666,0.8,2,3
347,FCI,5,1.3,4,1000,0,0.004247188568115234,False,-1.0,-1.0,-1.0,-1,-1
348,MIIC,5,1.3,4,1000,1,0.0016689300537109375,False,1.0,0.6,0.7499999999999999,2,2
349,GHC,5,1.3,4,1000,1,0.01055288314819336,False,1.0,0.8,0.888888888888889,1,3
350,FCI,5,1.3,4,1000,1,0.002790212631225586,False,-1.0,-1.0,-1.0,-1,-1
351,MIIC,5,1.3,4,1000,2,0.0020952224731445312,False,1.0,1.0,1.0,0,0
352,GHC,5,1.3,4,1000,2,0.009114980697631836,False,1.0,0.4,0.5714285714285715,3,3
353,FCI,5,1.3,4,1000,2,0.003957986831665039,False,-1.0,-1.0,-1.0,-1,-1
354,MIIC,5,1.3,4,1000,3,0.0020170211791992188,False,1.0,1.0,1.0,0,0
355,GHC,5,1.3,4,1000,3,0.010046005249023438,False,1.0,1.0,1.0,0,0
356,FCI,5,1.3,4,1000,3,0.002054929733276367,False,-1.0,-1.0,-1.0,-1,-1
357,MIIC,5,1.3,4,1000,4,0.001687765121459961,False,1.0,0.6,0.7499999999999999,2,4
358,GHC,5,1.3,4,1000,4,0.010260820388793945,False,1.0,1.0,1.0,0,0
359,FCI,5,1.3,4,1000,4,0.0012679100036621094,False,-1.0,-1.0,-1.0,-1,-1
360,MIIC,5,1.5,2,100,0,0.002076864242553711,False,1.0,0.6,0.7499999999999999,2,3
361,GHC,5,1.5,2,100,0,0.01019597053527832,False,1.0,0.6,0.7499999999999999,2,3
362,FCI,5,1.5,2,100,0,0.0018010139465332031,False,1.0,0.4,0.5714285714285715,3,3
363,MIIC,5,1.5,2,100,1,0.00179290771484375,False,1.0,0.2857142857142857,0.4444444444444445,5,6
364,GHC,5,1.5,2,100,1,0.009796857833862305,False,1.0,0.2857142857142857,0.4444444444444445,5,6
365,FCI,5,1.5,2,100,1,0.0012378692626953125,False,1.0,0.14285714285714285,0.25,6,7
366,MIIC,5,1.5,2,100,2,0.0013260841369628906,False,1.0,0.14285714285714285,0.25,6,6
367,GHC,5,1.5,2,100,2,0.009854316711425781,False,1.0,0.14285714285714285,0.25,6,6
368,FCI,5,1.5,2,100,2,0.0008723735809326172,False,1.0,0.2857142857142857,0.4444444444444445,5,5
369,MIIC,5,1.5,2,100,3,0.001585245132446289,False,1.0,0.6,0.7499999999999999,2,2
370,GHC,5,1.5,2,100,3,0.010818719863891602,False,1.0,0.6,0.7499999999999999,2,2
371,FCI,5,1.5,2,100,3,0.0012009143829345703,False,1.0,0.6,0.7499999999999999,2,2
372,MIIC,5,1.5,2,100,4,0.0012958049774169922,False,1.0,0.2857142857142857,0.4444444444444445,5,6
373,GHC,5,1.5,2,100,4,0.009979248046875,False,1.0,0.2857142857142857,0.4444444444444445,5,6
374,FCI,5,1.5,2,100,4,0.0007810592651367188,False,1.0,0.2857142857142857,0.4444444444444445,5,6
375,MIIC,5,1.5,2,250,0,0.0016698837280273438,False,1.0,0.8,0.888888888888889,1,5
376,GHC,5,1.5,2,250,0,0.011001110076904297,False,1.0,0.8,0.888888888888889,1,5
377,FCI,5,1.5,2,250,0,0.0015769004821777344,False,-1.0,-1.0,-1.0,-1,-1
378,MIIC,5,1.5,2,250,1,0.001519918441772461,False,1.0,0.75,0.8571428571428571,1,2
379,GHC,5,1.5,2,250,1,0.010635137557983398,False,1.0,1.0,1.0,0,0
380,FCI,5,1.5,2,250,1,0.0017960071563720703,False,-1.0,-1.0,-1.0,-1,-1
381,MIIC,5,1.5,2,250,2,0.0018718242645263672,False,1.0,0.8333333333333334,0.9090909090909091,1,4
382,GHC,5,1.5,2,250,2,0.009974956512451172,False,1.0,0.8333333333333334,0.9090909090909091,1,4
383,FCI,5,1.5,2,250,2,0.0020949840545654297,False,-1.0,-1.0,-1.0,-1,-1
384,MIIC,5,1.5,2,250,3,0.0018031597137451172,False,1.0,0.6,0.7499999999999999,2,4
385,GHC,5,1.5,2,250,3,0.009927988052368164,False,1.0,0.8,0.888888888888889,1,2
386,FCI,5,1.5,2,250,3,0.0012900829315185547,False,1.0,0.4,0.5714285714285715,3,4
387,MIIC,5,1.5,2,250,4,0.0012679100036621094,False,1.0,0.4,0.5714285714285715,3,4
388,GHC,5,1.5,2,250,4,0.008977174758911133,False,1.0,0.4,0.5714285714285715,3,4
389,FCI,5,1.5,2,250,4,0.0007557868957519531,False,1.0,0.4,0.5714285714285715,3,4
390,MIIC,5,1.5,2,500,0,0.0018188953399658203,False,1.0,1.0,1.0,0,0
391,GHC,5,1.5,2,500,0,0.00991201400756836,False,1.0,1.0,1.0,0,3
392,FCI,5,1.5,2,500,0,0.002586841583251953,False,-1.0,-1.0,-1.0,-1,-1
393,MIIC,5,1.5,2,500,1,0.0016140937805175781,False,1.0,0.8,0.888888888888889,1,1
394,GHC,5,1.5,2,500,1,0.009996175765991211,False,1.0,0.8,0.888888888888889,1,1
395,FCI,5,1.5,2,500,1,0.0016932487487792969,False,-1.0,-1.0,-1.0,-1,-1
396,MIIC,5,1.5,2,500,2,0.001706838607788086,False,0.75,0.75,0.75,2,3
397,GHC,5,1.5,2,500,2,0.009968042373657227,False,0.75,0.75,0.75,2,3
398,FCI,5,1.5,2,500,2,0.0013279914855957031,False,-1.0,-1.0,-1.0,-1,-1
399,MIIC,5,1.5,2,500,3,0.0015568733215332031,False,1.0,0.75,0.8571428571428571,1,2
400,GHC,5,1.5,2,500,3,0.009619951248168945,False,0.75,0.75,0.75,2,3
401,FCI,5,1.5,2,500,3,0.001338958740234375,False,-1.0,-1.0,-1.0,-1,-1
402,MIIC,5,1.5,2,500,4,0.0015501976013183594,False,1.0,0.6,0.7499999999999999,2,2
403,GHC,5,1.5,2,500,4,0.00907588005065918,False,1.0,0.4,0.5714285714285715,3,3
404,FCI,5,1.5,2,500,4,0.0008568763732910156,False,1.0,0.4,0.5714285714285715,3,3
405,MIIC,5,1.5,2,1000,0,0.0019519329071044922,False,1.0,0.5714285714285714,0.7272727272727273,3,3
406,GHC,5,1.5,2,1000,0,0.010126113891601562,False,0.8,0.5714285714285714,0.6666666666666666,4,7
407,FCI,5,1.5,2,1000,0,0.0018551349639892578,False,-1.0,-1.0,-1.0,-1,-1
408,MIIC,5,1.5,2,1000,1,0.0020258426666259766,False,1.0,0.6666666666666666,0.8,2,5
409,GHC,5,1.5,2,1000,1,0.011475801467895508,False,1.0,1.0,1.0,0,0
410,FCI,5,1.5,2,1000,1,0.0033888816833496094,False,-1.0,-1.0,-1.0,-1,-1
411,MIIC,5,1.5,2,1000,2,0.002140045166015625,False,1.0,0.7142857142857143,0.8333333333333333,2,7
412,GHC,5,1.5,2,1000,2,0.010436058044433594,False,1.0,0.7142857142857143,0.8333333333333333,2,7
413,FCI,5,1.5,2,1000,2,0.004693031311035156,False,-1.0,-1.0,-1.0,-1,-1
414,MIIC,5,1.5,2,1000,3,0.0018939971923828125,False,1.0,0.8,0.888888888888889,1,2
415,GHC,5,1.5,2,1000,3,0.010454893112182617,False,1.0,0.8,0.888888888888889,1,2
416,FCI,5,1.5,2,1000,3,0.002958059310913086,False,-1.0,-1.0,-1.0,-1,-1
417,MIIC,5,1.5,2,1000,4,0.001474142074584961,False,1.0,0.5,0.6666666666666666,2,4
418,GHC,5,1.5,2,1000,4,0.009907007217407227,False,0.75,0.75,0.75,2,3
419,FCI,5,1.5,2,1000,4,0.0012111663818359375,False,-1.0,-1.0,-1.0,-1,-1
420,MIIC,5,1.5,3,100,0,0.001992940902709961,False,1.0,0.7142857142857143,0.8333333333333333,2,5
421,GHC,5,1.5,3,100,0,0.011720895767211914,False,1.0,0.7142857142857143,0.8333333333333333,2,7
422,FCI,5,1.5,3,100,0,0.0011310577392578125,False,1.0,0.14285714285714285,0.25,6,6
423,MIIC,5,1.5,3,100,1,0.0014710426330566406,False,1.0,0.42857142857142855,0.6,4,5
424,GHC,5,1.5,3,100,1,0.010334968566894531,False,1.0,0.2857142857142857,0.4444444444444445,5,5
425,FCI,5,1.5,3,100,1,0.001146078109741211,False,1.0,0.2857142857142857,0.4444444444444445,5,6
426,MIIC,5,1.5,3,100,2,0.0013260841369628906,False,1.0,0.3333333333333333,0.5,4,5
427,GHC,5,1.5,3,100,2,0.010293960571289062,False,1.0,0.3333333333333333,0.5,4,5
428,FCI,5,1.5,3,100,2,0.0008947849273681641,False,1.0,0.3333333333333333,0.5,4,5
429,MIIC,5,1.5,3,100,3,0.0012230873107910156,False,1.0,0.16666666666666666,0.2857142857142857,5,5
430,GHC,5,1.5,3,100,3,0.009576797485351562,False,1.0,0.16666666666666666,0.2857142857142857,5,5
431,FCI,5,1.5,3,100,3,0.0008921623229980469,False,-1.0,-1.0,-1.0,-1,-1
432,MIIC,5,1.5,3,100,4,0.001439809799194336,False,0.5,0.2,0.28571428571428575,5,5
433,GHC,5,1.5,3,100,4,0.009874820709228516,False,0.5,0.2,0.28571428571428575,5,5
434,FCI,5,1.5,3,100,4,0.001013040542602539,False,1.0,0.6,0.7499999999999999,2,4
435,MIIC,5,1.5,3,250,0,0.0018007755279541016,False,1.0,0.42857142857142855,0.6,4,4
436,GHC,5,1.5,3,250,0,0.009325027465820312,False,1.0,0.42857142857142855,0.6,4,4
437,FCI,5,1.5,3,250,0,0.0015549659729003906,False,-1.0,-1.0,-1.0,-1,-1
438,MIIC,5,1.5,3,250,1,0.0016198158264160156,False,1.0,0.8,0.888888888888889,1,2
439,GHC,5,1.5,3,250,1,0.009683847427368164,False,1.0,0.8,0.888888888888889,1,2
440,FCI,5,1.5,3,250,1,0.0027408599853515625,False,-1.0,-1.0,-1.0,-1,-1
441,MIIC,5,1.5,3,250,2,0.0017197132110595703,False,1.0,0.3333333333333333,0.5,4,4
442,GHC,5,1.5,3,250,2,0.009207963943481445,False,1.0,0.5,0.6666666666666666,3,5
443,FCI,5,1.5,3,250,2,0.0020198822021484375,False,-1.0,-1.0,-1.0,-1,-1
444,MIIC,5,1.5,3,250,3,0.0013208389282226562,False,1.0,0.2857142857142857,0.4444444444444445,5,6
445,GHC,5,1.5,3,250,3,0.008443117141723633,False,1.0,0.14285714285714285,0.25,6,6
446,FCI,5,1.5,3,250,3,0.001127004623413086,False,-1.0,-1.0,-1.0,-1,-1
447,MIIC,5,1.5,3,250,4,0.0017971992492675781,False,1.0,0.42857142857142855,0.6,4,6
448,GHC,5,1.5,3,250,4,0.009420156478881836,False,1.0,0.42857142857142855,0.6,4,6
449,FCI,5,1.5,3,250,4,0.0028111934661865234,False,-1.0,-1.0,-1.0,-1,-1
450,MIIC,5,1.5,3,500,0,0.002042055130004883,False,1.0,0.8333333333333334,0.9090909090909091,1,5
451,GHC,5,1.5,3,500,0,0.011508941650390625,False,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,5
452,FCI,5,1.5,3,500,0,0.0026869773864746094,False,-1.0,-1.0,-1.0,-1,-1
453,MIIC,5,1.5,3,500,1,0.0021262168884277344,False,1.0,0.7142857142857143,0.8333333333333333,2,3
454,GHC,5,1.5,3,500,1,0.010597705841064453,False,0.8,0.5714285714285714,0.6666666666666666,4,7
455,FCI,5,1.5,3,500,1,0.0031561851501464844,False,-1.0,-1.0,-1.0,-1,-1
456,MIIC,5,1.5,3,500,2,0.0019178390502929688,False,1.0,0.8333333333333334,0.9090909090909091,1,1
457,GHC,5,1.5,3,500,2,0.010395050048828125,False,1.0,1.0,1.0,0,0
458,FCI,5,1.5,3,500,2,0.0032792091369628906,False,-1.0,-1.0,-1.0,-1,-1
459,MIIC,5,1.5,3,500,3,0.00182342529296875,False,1.0,0.6666666666666666,0.8,2,5
460,GHC,5,1.5,3,500,3,0.009977102279663086,False,1.0,0.6666666666666666,0.8,2,4
461,FCI,5,1.5,3,500,3,0.001940011978149414,False,-1.0,-1.0,-1.0,-1,-1
462,MIIC,5,1.5,3,500,4,0.001680135726928711,False,1.0,0.6,0.7499999999999999,2,5
463,GHC,5,1.5,3,500,4,0.00957489013671875,False,1.0,0.6,0.7499999999999999,2,5
464,FCI,5,1.5,3,500,4,0.001461029052734375,False,-1.0,-1.0,-1.0,-1,-1
465,MIIC,5,1.5,3,1000,0,0.0023190975189208984,False,1.0,1.0,1.0,0,0
466,GHC,5,1.5,3,1000,0,0.010624885559082031,False,0.8333333333333334,0.8333333333333334,0.8333333333333334,2,4
467,FCI,5,1.5,3,1000,0,0.0046541690826416016,False,-1.0,-1.0,-1.0,-1,-1
468,MIIC,5,1.5,3,1000,1,0.0016319751739501953,False,1.0,0.5,0.6666666666666666,2,2
469,GHC,5,1.5,3,1000,1,0.009029150009155273,False,1.0,0.5,0.6666666666666666,2,4
470,FCI,5,1.5,3,1000,1,0.0017511844635009766,False,-1.0,-1.0,-1.0,-1,-1
471,MIIC,5,1.5,3,1000,2,0.002012968063354492,False,1.0,0.8333333333333334,0.9090909090909091,1,6
472,GHC,5,1.5,3,1000,2,0.010890007019042969,False,1.0,1.0,1.0,0,0
473,FCI,5,1.5,3,1000,2,0.004491090774536133,False,-1.0,-1.0,-1.0,-1,-1
474,MIIC,5,1.5,3,1000,3,0.002168893814086914,False,1.0,0.8,0.888888888888889,1,3
475,GHC,5,1.5,3,1000,3,0.010370969772338867,False,1.0,0.8,0.888888888888889,1,3
476,FCI,5,1.5,3,1000,3,0.0017788410186767578,False,-1.0,-1.0,-1.0,-1,-1
477,MIIC,5,1.5,3,1000,4,0.002084016799926758,False,1.0,0.7142857142857143,0.8333333333333333,2,6
478,GHC,5,1.5,3,1000,4,0.010410785675048828,False,1.0,0.5714285714285714,0.7272727272727273,3,3
479,FCI,5,1.5,3,1000,4,0.0048389434814453125,False,-1.0,-1.0,-1.0,-1,-1
480,MIIC,5,1.5,4,100,0,0.001806020736694336,False,1.0,0.6,0.7499999999999999,2,3
481,GHC,5,1.5,4,100,0,0.00944375991821289,False,1.0,0.4,0.5714285714285715,3,3
482,FCI,5,1.5,4,100,0,0.0015769004821777344,False,1.0,0.4,0.5714285714285715,3,3
483,MIIC,5,1.5,4,100,1,0.0017418861389160156,False,1.0,0.4,0.5714285714285715,3,4
484,GHC,5,1.5,4,100,1,0.009119033813476562,False,1.0,0.2,0.33333333333333337,4,4
485,FCI,5,1.5,4,100,1,0.0014438629150390625,False,1.0,0.4,0.5714285714285715,3,4
486,MIIC,5,1.5,4,100,2,0.0017628669738769531,False,1.0,0.3333333333333333,0.5,4,6
487,GHC,5,1.5,4,100,2,0.010401010513305664,False,1.0,0.3333333333333333,0.5,4,6
488,FCI,5,1.5,4,100,2,0.0013551712036132812,False,-1.0,-1.0,-1.0,-1,-1
489,MIIC,5,1.5,4,100,3,0.0013358592987060547,False,1.0,0.2,0.33333333333333337,4,4
490,GHC,5,1.5,4,100,3,0.009775876998901367,False,1.0,0.2,0.33333333333333337,4,4
491,FCI,5,1.5,4,100,3,0.0009140968322753906,False,1.0,0.4,0.5714285714285715,3,4
492,MIIC,5,1.5,4,100,4,0.0011970996856689453,False,1.0,0.14285714285714285,0.25,6,6
493,GHC,5,1.5,4,100,4,0.009642839431762695,False,0.0,0.0,0.0,7,7
494,FCI,5,1.5,4,100,4,0.0007500648498535156,False,1.0,0.14285714285714285,0.25,6,6
495,MIIC,5,1.5,4,250,0,0.0014541149139404297,False,1.0,0.2857142857142857,0.4444444444444445,5,5
496,GHC,5,1.5,4,250,0,0.008400917053222656,False,1.0,0.14285714285714285,0.25,6,6
497,FCI,5,1.5,4,250,0,0.0026929378509521484,False,-1.0,-1.0,-1.0,-1,-1
498,MIIC,5,1.5,4,250,1,0.0018041133880615234,False,1.0,0.8333333333333334,0.9090909090909091,1,4
499,GHC,5,1.5,4,250,1,0.010180234909057617,False,1.0,0.8333333333333334,0.9090909090909091,1,4
500,FCI,5,1.5,4,250,1,0.0027251243591308594,False,-1.0,-1.0,-1.0,-1,-1
501,MIIC,5,1.5,4,250,2,0.001363992691040039,False,1.0,0.3333333333333333,0.5,4,4
502,GHC,5,1.5,4,250,2,0.009837150573730469,False,1.0,0.5,0.6666666666666666,3,3
503,FCI,5,1.5,4,250,2,0.0011239051818847656,False,-1.0,-1.0,-1.0,-1,-1
504,MIIC,5,1.5,4,250,3,0.001188039779663086,False,1.0,0.2,0.33333333333333337,4,5
505,GHC,5,1.5,4,250,3,0.007936954498291016,False,0.0,0.0,0.0,5,5
506,FCI,5,1.5,4,250,3,0.0012497901916503906,False,-1.0,-1.0,-1.0,-1,-1
507,MIIC,5,1.5,4,250,4,0.0013413429260253906,False,1.0,0.3333333333333333,0.5,4,4
508,GHC,5,1.5,4,250,4,0.007901906967163086,False,0.0,0.0,0.0,6,6
509,FCI,5,1.5,4,250,4,0.0009539127349853516,False,-1.0,-1.0,-1.0,-1,-1
510,MIIC,5,1.5,4,500,0,0.0015869140625,False,1.0,0.5,0.6666666666666666,3,4
511,GHC,5,1.5,4,500,0,0.009353160858154297,False,1.0,0.5,0.6666666666666666,3,4
512,FCI,5,1.5,4,500,0,0.0017206668853759766,False,-1.0,-1.0,-1.0,-1,-1
513,MIIC,5,1.5,4,500,1,0.0012621879577636719,False,1.0,0.25,0.4,3,3
514,GHC,5,1.5,4,500,1,0.008083105087280273,False,0.0,0.0,0.0,4,4
515,FCI,5,1.5,4,500,1,0.0008146762847900391,False,1.0,0.5,0.6666666666666666,2,2
516,MIIC,5,1.5,4,500,2,0.001390218734741211,False,1.0,0.4,0.5714285714285715,3,3
517,GHC,5,1.5,4,500,2,0.00923299789428711,False,1.0,0.6,0.7499999999999999,2,5
518,FCI,5,1.5,4,500,2,0.002683877944946289,False,-1.0,-1.0,-1.0,-1,-1
519,MIIC,5,1.5,4,500,3,0.00222015380859375,False,1.0,0.7142857142857143,0.8333333333333333,2,2
520,GHC,5,1.5,4,500,3,0.010080099105834961,False,1.0,0.7142857142857143,0.8333333333333333,2,2
521,FCI,5,1.5,4,500,3,0.0028769969940185547,False,-1.0,-1.0,-1.0,-1,-1
522,MIIC,5,1.5,4,500,4,0.001603841781616211,False,1.0,0.75,0.8571428571428571,1,1
523,GHC,5,1.5,4,500,4,0.009296178817749023,False,1.0,0.75,0.8571428571428571,1,3
524,FCI,5,1.5,4,500,4,0.002051830291748047,False,-1.0,-1.0,-1.0,-1,-1
525,MIIC,5,1.5,4,1000,0,0.0019059181213378906,False,1.0,1.0,1.0,0,0
526,GHC,5,1.5,4,1000,0,0.01026010513305664,False,1.0,1.0,1.0,0,0
527,FCI,5,1.5,4,1000,0,0.0029871463775634766,False,-1.0,-1.0,-1.0,-1,-1
528,MIIC,5,1.5,4,1000,1,0.002318143844604492,False,1.0,0.8571428571428571,0.923076923076923,1,1
529,GHC,5,1.5,4,1000,1,0.011180877685546875,False,1.0,0.8571428571428571,0.923076923076923,1,1
530,FCI,5,1.5,4,1000,1,0.006159782409667969,False,-1.0,-1.0,-1.0,-1,-1
531,MIIC,5,1.5,4,1000,2,0.002033233642578125,False,1.0,1.0,1.0,0,0
532,GHC,5,1.5,4,1000,2,0.010442018508911133,False,1.0,1.0,1.0,0,0
533,FCI,5,1.5,4,1000,2,0.004746913909912109,False,-1.0,-1.0,-1.0,-1,-1
534,MIIC,5,1.5,4,1000,3,0.002154111862182617,False,1.0,1.0,1.0,0,0
535,GHC,5,1.5,4,1000,3,0.009977102279663086,False,1.0,0.8,0.888888888888889,1,1
536,FCI,5,1.5,4,1000,3,0.0024950504302978516,False,-1.0,-1.0,-1.0,-1,-1
537,MIIC,5,1.5,4,1000,4,0.002187013626098633,False,1.0,1.0,1.0,0,0
538,GHC,5,1.5,4,1000,4,0.011776924133300781,False,1.0,1.0,1.0,0,0
539,FCI,5,1.5,4,1000,4,0.0036399364471435547,False,-1.0,-1.0,-1.0,-1,-1
540,MIIC,5,1.7,2,100,0,0.0014352798461914062,False,1.0,0.6,0.7499999999999999,2,3
541,GHC,5,1.7,2,100,0,0.011854171752929688,False,0.6,0.6,0.6,4,4
542,FCI,5,1.7,2,100,0,0.0011708736419677734,False,1.0,0.6,0.7499999999999999,2,3
543,MIIC,5,1.7,2,100,1,0.0017080307006835938,False,1.0,0.5,0.6666666666666666,3,3
544,GHC,5,1.7,2,100,1,0.011285066604614258,False,0.75,0.5,0.6,4,5
545,FCI,5,1.7,2,100,1,0.0016870498657226562,False,-1.0,-1.0,-1.0,-1,-1
